24,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
24.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
24.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
24.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
25.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
25.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
25.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
26.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
26.4,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
26.7,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
27,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
27.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
27.6,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
27.9,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
28.2,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
28.5,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
28.8,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
29.1,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
29.4,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
29.7,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
30,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
30.3,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
30.6,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
30.9,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
31.2,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
31.5,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
31.8,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
32.1,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
32.4,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
32.7,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
33,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
33.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
33.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
33.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
34.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
34.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
34.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
35.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
35.4,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
35.7,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
36,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
36.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
36.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
36.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
37.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
37.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
37.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
38.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
38.4,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
38.7,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
39,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
39.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
39.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
39.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
40.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
40.5,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
40.8,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
41.1,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
41.4,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
41.7,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
42,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
42.3,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
42.6,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
42.9,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
43.2,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
43.5,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
43.8,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
44.1,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
44.4,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
44.7,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
45,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
45.3,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
45.6,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
45.9,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
46.2,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
46.5,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
46.8,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
47.1,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
47.4,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
47.7,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
48,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
48.3,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
48.6,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
48.9,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
49.2,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
49.5,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
49.8,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
50.1,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
50.4,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
50.7,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
51,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
51.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
51.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
51.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
52.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
52.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
52.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
53.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
53.4,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
53.7,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
54,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
54.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
54.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
54.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
55.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
55.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
55.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
56.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
56.4,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
56.7,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
57,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
57.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
57.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
57.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
58.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
58.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
58.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
59.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
59.4,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
59.7,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
60,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
60.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
60.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
60.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
61.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
61.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
61.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
62.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
62.4,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
62.7,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
63,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
63.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
63.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
63.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
64.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
64.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
64.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
65.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
65.4,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
65.7,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
66,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
66.3,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
66.6,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
66.9,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
67.2,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
67.5,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
67.8,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
68.1,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
68.4,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
68.7,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
69,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
69.3,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
69.6,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
69.9,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
70.2,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
70.5,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
70.8,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
71.1,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
71.4,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
71.7,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
72,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
72.3,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
72.6,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
72.9,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
73.2,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
73.5,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
73.8,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
74.1,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
74.4,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
74.7,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
75,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
75.3,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
75.6,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
75.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
76.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
76.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
76.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
77.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
77.4,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
77.7,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
78,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
78.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
78.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
78.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
79.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
79.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
79.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
80.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
80.4,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
80.7,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
81,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
81.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
81.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
81.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
82.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
82.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
82.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
83.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
83.4,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
83.7,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
84,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
84.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
84.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
84.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
85.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
85.5,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
85.8,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
86.1,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
86.4,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
86.7,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
87,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
87.3,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
87.6,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
87.9,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
88.2,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
88.5,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
88.8,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
89.1,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
89.4,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
89.7,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
90,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
90.3,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
90.6,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
90.9,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
91.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
91.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
91.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
92.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
92.4,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
92.7,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
93,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
93.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
93.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
93.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
94.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
94.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
94.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
95.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
95.4,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
95.7,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
96,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
96.3,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
96.6,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
96.9,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
97.2,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
97.5,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
97.8,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
98.1,27,32127,29567,32447,31807,26367,31807,30847,31167,23105,25474,26737,25682
98.4,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
98.7,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
99,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
99.3,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
99.6,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
99.9,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
100.2,27,13567,27967,7167,22207,3967,10367,5567,16767,23105,25474,26737,25682
